"No.","Time","Source","Destination","Protocol","Length","Info"
"921","366.997464","192.168.1.5","224.0.0.251","MDNS","408","Standard query response 0x0000 PTR UnionTV-7990a23fb007d577b5112dbed190e2c8._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 7990a23f-b007-d577-b511-2dbed190e2c8.local A, cache flush 192.168.1.5"
"922","371.486895","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=8273 Ack=8255 Win=501 Len=110 TSval=3801521877 TSecr=605299 [TCP segment of a reassembled PDU]"
"923","371.699595","192.168.1.7","192.168.1.5","TCP","176","[TCP Retransmission] 60876  >  8009 [PSH, ACK] Seq=8273 Ack=8255 Win=501 Len=110 TSval=3801522090 TSecr=605299"
"924","371.706159","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=8255 Ack=8383 Win=1425 Len=110 TSval=605811 TSecr=3801521877 [TCP segment of a reassembled PDU]"
"925","371.706193","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=8383 Ack=8365 Win=501 Len=0 TSval=3801522096 TSecr=605811"
"926","371.709165","192.168.1.5","192.168.1.7","TCP","78","[TCP Dup ACK 924#1] 8009  >  60876 [ACK] Seq=8365 Ack=8383 Win=1425 Len=0 TSval=605821 TSecr=3801522090 SLE=8273 SRE=8383"
"927","376.707730","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=8383 Ack=8365 Win=501 Len=110 TSval=3801527098 TSecr=605821 [TCP segment of a reassembled PDU]"
"928","376.925803","192.168.1.5","192.168.1.7","TCP","66","8009  >  60876 [ACK] Seq=8365 Ack=8493 Win=1425 Len=0 TSval=606333 TSecr=3801527098"
"929","376.926300","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=8365 Ack=8493 Win=1425 Len=110 TSval=606333 TSecr=3801527098 [TCP segment of a reassembled PDU]"
"930","376.926326","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=8493 Ack=8475 Win=501 Len=0 TSval=3801527316 TSecr=606333"
"931","377.142211","192.168.1.5","192.168.1.7","TCP","176","[TCP Spurious Retransmission] 8009  >  60876 [PSH, ACK] Seq=8365 Ack=8493 Win=1425 Len=110 TSval=606355 TSecr=3801527098 [TCP segment of a reassembled PDU]"
"932","377.142242","192.168.1.7","192.168.1.5","TCP","78","[TCP Dup ACK 930#1] 60876  >  8009 [ACK] Seq=8493 Ack=8475 Win=501 Len=0 TSval=3801527532 TSecr=606355 SLE=8365 SRE=8475"
"933","377.619546","192.168.1.7","157.240.216.60","TCP","66","[TCP Keep-Alive] 55144  >  443 [ACK] Seq=581 Ack=444 Win=64128 Len=0 TSval=1151926564 TSecr=2796918355"
"934","377.619577","192.168.1.7","157.240.216.60","TCP","66","[TCP Keep-Alive] 55142  >  443 [ACK] Seq=1920 Ack=712 Win=64128 Len=0 TSval=1151926564 TSecr=2740563558"
"935","377.681312","157.240.216.60","192.168.1.7","TCP","66","[TCP Keep-Alive ACK] 443  >  55144 [ACK] Seq=444 Ack=582 Win=28928 Len=0 TSval=2796964474 TSecr=1151880506"
"936","377.681410","157.240.216.60","192.168.1.7","TCP","66","[TCP Keep-Alive ACK] 443  >  55142 [ACK] Seq=712 Ack=1921 Win=31744 Len=0 TSval=2740609508 TSecr=1151880711"
"937","381.927531","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=8493 Ack=8475 Win=501 Len=110 TSval=3801532318 TSecr=606355 [TCP segment of a reassembled PDU]"
"938","381.933717","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=8475 Ack=8603 Win=1425 Len=110 TSval=606844 TSecr=3801532318 [TCP segment of a reassembled PDU]"
"939","381.933759","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=8603 Ack=8585 Win=501 Len=0 TSval=3801532324 TSecr=606844"
"940","384.085810","192.168.1.7","157.240.216.60","TLSv1.2","97","Application Data"
"941","384.148289","157.240.216.60","192.168.1.7","TCP","66","443  >  38590 [ACK] Seq=8359 Ack=653 Win=202 Len=0 TSval=208059203 TSecr=1151933030"
"942","384.236231","157.240.216.60","192.168.1.7","TLSv1.2","104","Application Data"
"943","384.236259","192.168.1.7","157.240.216.60","TCP","66","38590  >  443 [ACK] Seq=653 Ack=8397 Win=501 Len=0 TSval=1151933180 TSecr=208059290"
"944","386.934449","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=8603 Ack=8585 Win=501 Len=110 TSval=3801537325 TSecr=606844 [TCP segment of a reassembled PDU]"
"945","386.937493","192.168.1.2","224.0.0.251","MDNS","136","Standard query 0x0016 PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"946","386.937522","192.168.1.5","224.0.0.251","MDNS","456","Standard query response 0x0000 PTR UnionTV-7990a23fb007d577b5112dbed190e2c8._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 7990a23f-b007-d577-b511-2dbed190e2c8.local A, cache flush 192.168.1.5"
"947","386.937526","192.168.1.5","224.0.0.251","MDNS","456","Standard query response 0x0000 PTR UnionTV-7990a23fb007d577b5112dbed190e2c8._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 7990a23f-b007-d577-b511-2dbed190e2c8.local A, cache flush 192.168.1.5"
"948","386.937529","192.168.1.5","224.0.0.251","MDNS","408","Standard query response 0x0000 PTR UnionTV-7990a23fb007d577b5112dbed190e2c8._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 7990a23f-b007-d577-b511-2dbed190e2c8.local A, cache flush 192.168.1.5"
"949","386.940742","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=8585 Ack=8713 Win=1425 Len=110 TSval=607345 TSecr=3801537325 [TCP segment of a reassembled PDU]"
"950","386.940757","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=8713 Ack=8695 Win=501 Len=0 TSval=3801537331 TSecr=607345"
"951","387.903532","192.168.1.7","64.233.190.188","TCP","66","[TCP Keep-Alive] 34116  >  443 [ACK] Seq=27 Ack=27 Win=501 Len=0 TSval=3028923712 TSecr=3734016638"
"952","388.000775","64.233.190.188","192.168.1.7","TCP","66","[TCP Keep-Alive ACK] 443  >  34116 [ACK] Seq=27 Ack=28 Win=265 Len=0 TSval=3734061739 TSecr=3028695646"
"953","391.941198","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=8713 Ack=8695 Win=501 Len=110 TSval=3801542331 TSecr=607345 [TCP segment of a reassembled PDU]"
"954","391.946541","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=8695 Ack=8823 Win=1425 Len=110 TSval=607845 TSecr=3801542331 [TCP segment of a reassembled PDU]"
"955","391.946572","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=8823 Ack=8805 Win=501 Len=0 TSval=3801542337 TSecr=607845"
"956","394.003545","192.168.1.7","192.168.1.5","TCP","66","[TCP Dup ACK 89#8] 40280  >  8008 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=3801544394 TSecr=603545"
"957","394.007457","192.168.1.5","192.168.1.7","TCP","66","[TCP Dup ACK 90#8] [TCP ACKed unseen segment] 8008  >  40280 [ACK] Seq=1 Ack=2 Win=1375 Len=0 TSval=608051 TSecr=3797710348"
"958","395.844319","192.168.1.7","239.255.255.250","SSDP","214","M-SEARCH * HTTP/1.1 "
"959","395.849765","192.168.1.5","192.168.1.7","UDP","554","35106  >  57825 Len=512"
"960","396.587029","157.240.216.60","192.168.1.7","TLSv1.3","105","Application Data"
"961","396.587051","192.168.1.7","157.240.216.60","TCP","66","55144  >  443 [ACK] Seq=582 Ack=483 Win=64128 Len=0 TSval=1151945531 TSecr=2796983361"
"962","396.587065","157.240.216.60","192.168.1.7","TCP","66","443  >  55144 [FIN, ACK] Seq=483 Ack=582 Win=28928 Len=0 TSval=2796983361 TSecr=1151880506"
"963","396.613640","157.240.216.60","192.168.1.7","TLSv1.3","105","Application Data"
"964","396.613663","192.168.1.7","157.240.216.60","TCP","66","55142  >  443 [ACK] Seq=1921 Ack=751 Win=64128 Len=0 TSval=1151945558 TSecr=2740628439"
"965","396.613751","157.240.216.60","192.168.1.7","TCP","66","443  >  55142 [FIN, ACK] Seq=751 Ack=1921 Win=31744 Len=0 TSval=2740628440 TSecr=1151880711"
"966","396.613832","192.168.1.7","157.240.216.60","TCP","66","55142  >  443 [FIN, ACK] Seq=1921 Ack=752 Win=64128 Len=0 TSval=1151945558 TSecr=2740628440"
"967","396.627532","192.168.1.7","157.240.216.60","TCP","66","55144  >  443 [ACK] Seq=582 Ack=484 Win=64128 Len=0 TSval=1151945572 TSecr=2796983361"
"968","396.674694","157.240.216.60","192.168.1.7","TCP","66","443  >  55142 [ACK] Seq=752 Ack=1922 Win=31744 Len=0 TSval=2740628501 TSecr=1151945558"
"969","396.845657","192.168.1.7","239.255.255.250","SSDP","214","M-SEARCH * HTTP/1.1 "
"970","396.851555","192.168.1.5","192.168.1.7","UDP","554","39295  >  57825 Len=512"
"971","396.947192","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=8823 Ack=8805 Win=501 Len=110 TSval=3801547337 TSecr=607845 [TCP segment of a reassembled PDU]"
"972","396.951544","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=8805 Ack=8933 Win=1425 Len=110 TSval=608346 TSecr=3801547337 [TCP segment of a reassembled PDU]"
"973","396.951578","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=8933 Ack=8915 Win=501 Len=0 TSval=3801547342 TSecr=608346"
"974","397.846755","192.168.1.7","239.255.255.250","SSDP","214","M-SEARCH * HTTP/1.1 "
"975","397.853601","192.168.1.5","192.168.1.7","UDP","554","51236  >  57825 Len=512"
"976","398.099539","192.168.1.7","192.168.1.5","TCP","66","[TCP Dup ACK 98#8] 40286  >  8008 [ACK] Seq=1 Ack=1 Win=502 Len=0 TSval=3801548490 TSecr=603955"
"977","398.103066","192.168.1.5","192.168.1.7","TCP","66","[TCP Dup ACK 99#8] [TCP ACKed unseen segment] 8008  >  40286 [ACK] Seq=1 Ack=2 Win=1358 Len=0 TSval=608461 TSecr=3797710107"
"978","398.847853","192.168.1.7","239.255.255.250","SSDP","214","M-SEARCH * HTTP/1.1 "
"979","398.853440","192.168.1.5","192.168.1.7","UDP","554","33162  >  57825 Len=512"
"980","401.604529","Fiberhom_dd:8c:b8","IntelCor_7a:04:86","ARP","42","Who has 192.168.1.7? Tell 192.168.1.1"
"981","401.604545","IntelCor_7a:04:86","Fiberhom_dd:8c:b8","ARP","42","192.168.1.7 is at 64:32:a8:7a:04:86"
"982","401.952621","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=8933 Ack=8915 Win=501 Len=110 TSval=3801552343 TSecr=608346 [TCP segment of a reassembled PDU]"
"983","401.959828","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=8915 Ack=9043 Win=1425 Len=110 TSval=608846 TSecr=3801552343 [TCP segment of a reassembled PDU]"
"984","401.959910","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=9043 Ack=9025 Win=501 Len=0 TSval=3801552350 TSecr=608846"
"985","406.725271","192.168.1.5","224.0.0.251","MDNS","448","Standard query response 0x0000 TXT, cache flush PTR _androidtvremote._tcp.local PTR MATIASMOREIRA._androidtvremote._tcp.local SRV, cache flush 0 0 6466 Android.local PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 192.168.1.5 AAAA, cache flush fe80::fa4f:adff:fe1c:cc48 NSEC, cache flush MATIASMOREIRA._androidtvremote._tcp.local NSEC, cache flush 5.1.168.192.in-addr.arpa NSEC, cache flush 8.4.C.C.C.1.E.F.F.F.D.A.F.4.A.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android.local"
"986","406.725325","fe80::fa4f:adff:fe1c:cc48","ff02::fb","MDNS","468","Standard query response 0x0000 TXT, cache flush PTR _androidtvremote._tcp.local PTR MATIASMOREIRA._androidtvremote._tcp.local SRV, cache flush 0 0 6466 Android.local PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 192.168.1.5 AAAA, cache flush fe80::fa4f:adff:fe1c:cc48 NSEC, cache flush MATIASMOREIRA._androidtvremote._tcp.local NSEC, cache flush 5.1.168.192.in-addr.arpa NSEC, cache flush 8.4.C.C.C.1.E.F.F.F.D.A.F.4.A.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android.local"
"987","406.930277","192.168.1.2","224.0.0.251","MDNS","136","Standard query 0x0017 PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"988","406.930324","192.168.1.5","224.0.0.251","MDNS","456","Standard query response 0x0000 PTR UnionTV-7990a23fb007d577b5112dbed190e2c8._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 7990a23f-b007-d577-b511-2dbed190e2c8.local A, cache flush 192.168.1.5"
"989","406.930335","192.168.1.5","224.0.0.251","MDNS","408","Standard query response 0x0000 PTR UnionTV-7990a23fb007d577b5112dbed190e2c8._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 7990a23f-b007-d577-b511-2dbed190e2c8.local A, cache flush 192.168.1.5"
"990","406.961346","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=9043 Ack=9025 Win=501 Len=110 TSval=3801557351 TSecr=608846 [TCP segment of a reassembled PDU]"
"991","406.965533","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=9025 Ack=9153 Win=1425 Len=110 TSval=609347 TSecr=3801557351 [TCP segment of a reassembled PDU]"
"992","406.965568","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=9153 Ack=9135 Win=501 Len=0 TSval=3801557356 TSecr=609347"
"993","408.772230","192.168.1.5","224.0.0.251","MDNS","247","Standard query response 0x0000 PTR 3717effb6196dba0._spotify-connect._tcp.local PTR _spotify-connect._tcp.local SRV 0 0 35313 3717effb6196dba0.local TXT A 192.168.1.5"
"994","409.796433","192.168.1.5","224.0.0.251","MDNS","247","Standard query response 0x0000 PTR 3717effb6196dba0._spotify-connect._tcp.local PTR _spotify-connect._tcp.local SRV 0 0 35313 3717effb6196dba0.local TXT A 192.168.1.5"
"995","411.966202","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=9153 Ack=9135 Win=501 Len=110 TSval=3801562356 TSecr=609347 [TCP segment of a reassembled PDU]"
"996","411.973843","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=9135 Ack=9263 Win=1425 Len=110 TSval=609848 TSecr=3801562356 [TCP segment of a reassembled PDU]"
"997","411.973873","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=9263 Ack=9245 Win=501 Len=0 TSval=3801562364 TSecr=609848"
"998","412.085776","192.168.1.7","157.240.216.60","TLSv1.2","97","Application Data"
"999","412.150674","157.240.216.60","192.168.1.7","TCP","66","443  >  38590 [ACK] Seq=8397 Ack=684 Win=202 Len=0 TSval=208087203 TSecr=1151961030"
"1000","412.236582","157.240.216.60","192.168.1.7","TLSv1.2","104","Application Data"
"1001","412.236609","192.168.1.7","157.240.216.60","TCP","66","38590  >  443 [ACK] Seq=684 Ack=8435 Win=501 Len=0 TSval=1151961181 TSecr=208087290"
"1002","416.974962","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=9263 Ack=9245 Win=501 Len=110 TSval=3801567365 TSecr=609848 [TCP segment of a reassembled PDU]"
"1003","417.070605","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=9245 Ack=9373 Win=1425 Len=110 TSval=610358 TSecr=3801567365 [TCP segment of a reassembled PDU]"
"1004","417.070644","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=9373 Ack=9355 Win=501 Len=0 TSval=3801567461 TSecr=610358"
"1005","417.299576","IntelCor_7a:04:86","Fiberhom_dd:8c:b8","ARP","42","Who has 192.168.1.1? Tell 192.168.1.7"
"1006","417.300668","Fiberhom_dd:8c:b8","IntelCor_7a:04:86","ARP","42","192.168.1.1 is at 14:22:33:dd:8c:b8"
"1007","422.072072","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=9373 Ack=9355 Win=501 Len=110 TSval=3801572462 TSecr=610358 [TCP segment of a reassembled PDU]"
"1008","422.076332","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=9355 Ack=9483 Win=1425 Len=110 TSval=610858 TSecr=3801572462 [TCP segment of a reassembled PDU]"
"1009","422.076350","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=9483 Ack=9465 Win=501 Len=0 TSval=3801572466 TSecr=610858"
"1010","427.077696","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=9483 Ack=9465 Win=501 Len=110 TSval=3801577468 TSecr=610858 [TCP segment of a reassembled PDU]"
"1011","427.082224","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=9465 Ack=9593 Win=1425 Len=110 TSval=611359 TSecr=3801577468 [TCP segment of a reassembled PDU]"
"1012","427.082242","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=9593 Ack=9575 Win=501 Len=0 TSval=3801577472 TSecr=611359"
"1013","432.083242","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=9593 Ack=9575 Win=501 Len=110 TSval=3801582473 TSecr=611359 [TCP segment of a reassembled PDU]"
"1014","432.087418","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=9575 Ack=9703 Win=1425 Len=110 TSval=611859 TSecr=3801582473 [TCP segment of a reassembled PDU]"
"1015","432.087437","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=9703 Ack=9685 Win=501 Len=0 TSval=3801582478 TSecr=611859"
"1016","433.003534","192.168.1.7","64.233.190.188","TCP","66","[TCP Keep-Alive] 34116  >  443 [ACK] Seq=27 Ack=27 Win=501 Len=0 TSval=3028968812 TSecr=3734061739"
"1017","433.101033","64.233.190.188","192.168.1.7","TCP","66","[TCP Keep-Alive ACK] 443  >  34116 [ACK] Seq=27 Ack=28 Win=265 Len=0 TSval=3734106839 TSecr=3028695646"
"1018","436.085820","192.168.1.7","157.240.216.60","TLSv1.2","97","Application Data"
"1019","436.149299","157.240.216.60","192.168.1.7","TCP","66","443  >  38590 [ACK] Seq=8435 Ack=715 Win=202 Len=0 TSval=208111203 TSecr=1151985030"
"1020","436.237357","157.240.216.60","192.168.1.7","TLSv1.2","104","Application Data"
"1021","436.237383","192.168.1.7","157.240.216.60","TCP","66","38590  >  443 [ACK] Seq=715 Ack=8473 Win=501 Len=0 TSval=1151985181 TSecr=208111291"
"1022","437.088296","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=9703 Ack=9685 Win=501 Len=110 TSval=3801587478 TSecr=611859 [TCP segment of a reassembled PDU]"
"1023","437.331593","192.168.1.7","192.168.1.5","TCP","176","[TCP Retransmission] 60876  >  8009 [PSH, ACK] Seq=9703 Ack=9685 Win=501 Len=110 TSval=3801587722 TSecr=611859"
"1024","437.353151","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=9685 Ack=9813 Win=1425 Len=110 TSval=612386 TSecr=3801587722 [TCP segment of a reassembled PDU]"
"1025","437.353178","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=9813 Ack=9795 Win=501 Len=0 TSval=3801587743 TSecr=612386"
"1026","438.468815","fe80::fa4f:adff:fe1c:cc48","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"1027","438.980954","192.168.1.5","224.0.0.251","MDNS","185","Standard query 0x0000 ANY MATIASMOREIRA._androidtvremote._tcp.local, ""QU"" question ANY Android.local, ""QU"" question ANY Android.local, ""QU"" question SRV 0 0 6466 Android.local A 192.168.1.5 AAAA fe80::fa4f:adff:fe1c:cc48"
"1028","438.980992","fe80::fa4f:adff:fe1c:cc48","ff02::fb","MDNS","205","Standard query 0x0000 ANY MATIASMOREIRA._androidtvremote._tcp.local, ""QU"" question ANY Android.local, ""QU"" question ANY Android.local, ""QU"" question SRV 0 0 6466 Android.local A 192.168.1.5 AAAA fe80::fa4f:adff:fe1c:cc48"
"1029","439.059536","192.168.1.7","192.168.1.5","TCP","66","[TCP Dup ACK 89#9] 40280  >  8008 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=3801589450 TSecr=608051"
"1030","439.063375","192.168.1.5","192.168.1.7","TCP","66","[TCP Dup ACK 90#9] [TCP ACKed unseen segment] 8008  >  40280 [ACK] Seq=1 Ack=2 Win=1375 Len=0 TSval=612557 TSecr=3797710348"
"1031","439.147733","192.168.1.5","224.0.0.251","MDNS","185","Standard query 0x0000 ANY MATIASMOREIRA._androidtvremote._tcp.local, ""QM"" question ANY Android.local, ""QM"" question ANY Android.local, ""QM"" question SRV 0 0 6466 Android.local A 192.168.1.5 AAAA fe80::fa4f:adff:fe1c:cc48"
"1032","439.170034","fe80::fa4f:adff:fe1c:cc48","ff02::fb","MDNS","205","Standard query 0x0000 ANY MATIASMOREIRA._androidtvremote._tcp.local, ""QM"" question ANY Android.local, ""QM"" question ANY Android.local, ""QM"" question SRV 0 0 6466 Android.local A 192.168.1.5 AAAA fe80::fa4f:adff:fe1c:cc48"
"1033","439.170050","fe80::fa4f:adff:fe1c:cc48","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"1034","439.492961","fe80::fa4f:adff:fe1c:cc48","ff02::fb","MDNS","205","Standard query 0x0000 ANY MATIASMOREIRA._androidtvremote._tcp.local, ""QM"" question ANY Android.local, ""QM"" question ANY Android.local, ""QM"" question SRV 0 0 6466 Android.local A 192.168.1.5 AAAA fe80::fa4f:adff:fe1c:cc48"
"1035","439.492979","192.168.1.5","224.0.0.251","MDNS","185","Standard query 0x0000 ANY MATIASMOREIRA._androidtvremote._tcp.local, ""QM"" question ANY Android.local, ""QM"" question ANY Android.local, ""QM"" question SRV 0 0 6466 Android.local A 192.168.1.5 AAAA fe80::fa4f:adff:fe1c:cc48"
"1036","439.697989","192.168.1.5","224.0.0.251","MDNS","448","Standard query response 0x0000 TXT, cache flush PTR _androidtvremote._tcp.local PTR MATIASMOREIRA._androidtvremote._tcp.local SRV, cache flush 0 0 6466 Android.local PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 192.168.1.5 AAAA, cache flush fe80::fa4f:adff:fe1c:cc48 NSEC, cache flush MATIASMOREIRA._androidtvremote._tcp.local NSEC, cache flush 5.1.168.192.in-addr.arpa NSEC, cache flush 8.4.C.C.C.1.E.F.F.F.D.A.F.4.A.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android.local"
"1037","439.698020","fe80::fa4f:adff:fe1c:cc48","ff02::fb","MDNS","468","Standard query response 0x0000 TXT, cache flush PTR _androidtvremote._tcp.local PTR MATIASMOREIRA._androidtvremote._tcp.local SRV, cache flush 0 0 6466 Android.local PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 192.168.1.5 AAAA, cache flush fe80::fa4f:adff:fe1c:cc48 NSEC, cache flush MATIASMOREIRA._androidtvremote._tcp.local NSEC, cache flush 5.1.168.192.in-addr.arpa NSEC, cache flush 8.4.C.C.C.1.E.F.F.F.D.A.F.4.A.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android.local"
"1038","440.722819","fe80::fa4f:adff:fe1c:cc48","ff02::fb","MDNS","468","Standard query response 0x0000 TXT, cache flush PTR _androidtvremote._tcp.local PTR MATIASMOREIRA._androidtvremote._tcp.local SRV, cache flush 0 0 6466 Android.local PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 192.168.1.5 AAAA, cache flush fe80::fa4f:adff:fe1c:cc48 NSEC, cache flush MATIASMOREIRA._androidtvremote._tcp.local NSEC, cache flush 5.1.168.192.in-addr.arpa NSEC, cache flush 8.4.C.C.C.1.E.F.F.F.D.A.F.4.A.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android.local"
"1039","440.722843","192.168.1.5","224.0.0.251","MDNS","448","Standard query response 0x0000 TXT, cache flush PTR _androidtvremote._tcp.local PTR MATIASMOREIRA._androidtvremote._tcp.local SRV, cache flush 0 0 6466 Android.local PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 192.168.1.5 AAAA, cache flush fe80::fa4f:adff:fe1c:cc48 NSEC, cache flush MATIASMOREIRA._androidtvremote._tcp.local NSEC, cache flush 5.1.168.192.in-addr.arpa NSEC, cache flush 8.4.C.C.C.1.E.F.F.F.D.A.F.4.A.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android.local"
"1040","442.354508","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=9813 Ack=9795 Win=501 Len=110 TSval=3801592745 TSecr=612386 [TCP segment of a reassembled PDU]"
"1041","442.455717","192.168.1.5","192.168.1.7","TCP","180","8009  >  60876 [PSH, ACK] Seq=9795 Ack=9813 Win=1425 Len=114 TSval=612892 TSecr=3801587743 [TCP segment of a reassembled PDU]"
"1042","442.455743","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=9923 Ack=9909 Win=501 Len=0 TSval=3801592846 TSecr=612892"
"1043","442.455986","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=9923 Ack=9909 Win=501 Len=110 TSval=3801592846 TSecr=612892 [TCP segment of a reassembled PDU]"
"1044","442.464630","192.168.1.5","192.168.1.7","TCP","66","8009  >  60876 [ACK] Seq=9909 Ack=10033 Win=1425 Len=0 TSval=612897 TSecr=3801592745"
"1045","442.465623","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=9909 Ack=10033 Win=1425 Len=110 TSval=612897 TSecr=3801592745 [TCP segment of a reassembled PDU]"
"1046","442.465630","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=10033 Ack=10019 Win=501 Len=0 TSval=3801592856 TSecr=612897"
"1047","442.769939","192.168.1.5","224.0.0.251","MDNS","448","Standard query response 0x0000 TXT, cache flush PTR _androidtvremote._tcp.local PTR MATIASMOREIRA._androidtvremote._tcp.local SRV, cache flush 0 0 6466 Android.local PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 192.168.1.5 AAAA, cache flush fe80::fa4f:adff:fe1c:cc48 NSEC, cache flush MATIASMOREIRA._androidtvremote._tcp.local NSEC, cache flush 5.1.168.192.in-addr.arpa NSEC, cache flush 8.4.C.C.C.1.E.F.F.F.D.A.F.4.A.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android.local"
